item_id,order_id,product_id,quantity
4443,1098,90,1
4444,2796,23,1
4445,339,86,2
4446,747,57,3
4447,2318,46,1
4448,44,21,4
4449,2866,7,1
4450,1309,15,3
4451,879,93,2
4452,1422,84,5
4453,1064,57,5
4454,1392,5,4
4455,1158,6,4
4456,410,98,4
4457,2885,25,2
4458,1900,77,5
4459,203,46,5
4460,2761,47,1
4461,945,86,1
4462,198,2,4
4463,1180,87,5
4464,886,39,1
4465,833,89,5
4466,486,1,3
4467,1427,17,1
4468,879,55,1
4469,2075,79,3
4470,264,10,5
4471,1229,81,5
4472,385,29,3
4473,2521,79,2
4474,2235,46,3
4475,998,48,5
4476,1395,19,1
4477,1481,50,1
4478,137,8,4
4479,1995,73,5
4480,54,83,1
4481,1630,74,4
4482,2243,8,1
4483,2240,50,4
4484,1956,34,1
4485,2849,31,4
4486,2052,35,2
4487,2936,28,2
4488,2336,37,3
4489,2380,90,3
4490,922,3,1
4491,1609,63,4
4492,1545,98,2
4493,1369,42,1
4494,893,21,3
4495,46,10,4
4496,871,49,3
4497,1045,17,4
4498,753,37,1
4499,1882,69,3
4500,753,75,1
4501,2572,24,5
4502,2878,100,2
4503,897,29,3
4504,1356,13,1
4505,63,95,1
4506,2341,6,4
4507,2773,6,3
4508,1001,1,5
4509,2277,53,5
4510,1038,32,1
4511,621,15,1
4512,1573,51,4
4513,901,18,5
4514,27,37,3
4515,1870,43,5
4516,2280,70,4
4517,1325,73,2
4518,360,22,5
4519,2432,99,4
4520,1277,22,4
4521,191,30,2
4522,1717,86,2
4523,35,89,2
4524,1875,48,3
4525,2133,24,1
4526,1048,60,4
4527,102,89,5
4528,517,1,4
4529,470,12,3
4530,664,29,5
4531,26,24,2
4532,1768,90,2
4533,406,83,5
4534,2972,85,2
4535,277,46,5
4536,510,67,5
4537,2003,93,1
4538,2812,47,5
4539,387,56,1
4540,460,65,4
4541,867,69,3
4542,1362,71,5
4543,335,94,5
4544,1282,73,4
4545,2828,61,2
4546,2884,89,1
4547,1564,72,5
4548,183,91,1
4549,1392,31,4
4550,2192,98,5
4551,885,9,5
4552,1538,78,2
4553,2083,75,4
4554,707,66,3
4555,1359,40,1
4556,2693,13,5
4557,566,22,4
4558,666,1,1
4559,728,71,2
4560,2520,38,5
4561,523,81,2
4562,555,85,2
4563,243,33,1
4564,1137,36,4
4565,1142,84,2
4566,2995,17,5
4567,450,9,4
4568,1475,74,5
4569,2911,26,1
4570,2758,17,1
4571,523,5,2
4572,208,36,2
4573,898,17,2
4574,2937,57,4
4575,1472,17,1
4576,999,48,2
4577,170,100,2
4578,2062,12,4
4579,1375,7,4
4580,1039,51,2
4581,12,88,1
4582,1411,92,5
4583,946,57,4
4584,1883,46,4
4585,2395,13,5
4586,2201,29,2
4587,291,88,1
4588,2670,21,5
4589,368,54,1
4590,1924,39,4
4591,2491,6,2
4592,2385,96,5
4593,894,16,1
4594,1080,32,5
4595,1131,9,5
4596,1586,51,2
4597,618,73,1
4598,832,16,4
4599,1995,2,5
4600,229,47,4
4601,2283,48,4
4602,1611,59,1
4603,1570,30,4
4604,627,11,5
4605,2098,51,3
4606,1482,8,3
4607,2381,37,3
4608,1231,84,1
4609,1807,56,4
4610,805,88,3
4611,2477,99,2
4612,2938,29,5
4613,1708,45,1
4614,1239,83,5
4615,1544,22,4
4616,778,17,2
4617,1579,18,4
4618,482,12,3
4619,602,33,2
4620,1684,86,2
4621,1408,84,5
4622,2849,42,3
4623,2759,20,1
4624,2782,66,5
4625,2607,6,5
4626,2020,77,5
4627,402,95,5
4628,1670,19,2
4629,2967,40,1
4630,2696,77,5
4631,2797,49,3
4632,904,26,5
4633,1388,31,2
4634,2950,37,4
4635,765,47,1
4636,1494,69,2
4637,922,32,3
4638,829,5,2
4639,318,11,3
4640,2739,68,4
4641,1662,4,3
4642,2945,35,3
4643,1913,100,4
4644,2826,73,3
4645,2046,43,4
4646,1645,76,3
4647,2957,99,3
4648,817,47,2
4649,1789,48,5
4650,1935,35,4
4651,1584,94,5
4652,2060,49,1
4653,1765,27,3
4654,519,11,2
4655,1406,37,3
4656,91,69,1
4657,2346,43,5
4658,1255,66,1
4659,1400,24,4
4660,2441,19,3
4661,1521,74,4
4662,1627,39,4
4663,745,15,2
4664,56,59,3
4665,560,31,3
4666,2939,76,1
4667,1089,24,4
4668,502,37,1
4669,2735,34,5
4670,2391,26,2
4671,645,54,1
4672,1233,100,3
4673,1266,28,1
4674,1855,73,4
4675,902,85,4
4676,926,14,1
4677,123,69,1
4678,2031,68,3
4679,685,19,1
4680,326,48,5
4681,1830,12,5
4682,1151,41,2
4683,857,47,3
4684,722,56,5
4685,1887,34,3
4686,2787,84,4
4687,200,15,4
4688,795,83,2
4689,2655,87,1
4690,2833,68,4
4691,1399,95,2
4692,912,57,4
4693,1856,17,5
4694,1762,52,3
4695,1666,25,2
4696,1918,1,1
4697,1142,8,1
4698,2578,90,3
4699,625,57,5
4700,258,4,3
4701,1334,84,5
4702,2697,6,1
4703,104,20,4
4704,2796,23,2
4705,270,40,2
4706,1310,60,2
4707,492,55,1
4708,2475,39,2
4709,2350,89,1
4710,892,98,4
4711,2168,81,1
4712,2025,22,1
4713,813,16,2
4714,1549,80,3
4715,1438,91,2
4716,2123,100,4
4717,721,93,1
4718,2462,83,2
4719,2358,93,4
4720,1009,45,2
4721,2946,48,5
4722,1443,85,2
4723,962,19,2
4724,618,82,4
4725,930,90,5
4726,779,67,5
4727,2491,23,1
4728,1177,47,4
4729,2832,89,2
4730,1451,29,2
4731,929,55,4
4732,357,65,3
4733,143,61,4
4734,376,7,5
4735,1881,6,5
4736,768,50,5
4737,2040,16,5
4738,649,26,4
4739,159,13,-2
4740,2013,16,2
4741,1624,13,3
4742,2642,71,2
4743,2287,87,5
4744,2590,24,1
4745,2020,86,4
4746,2898,98,3
4747,2188,34,4
4748,1960,26,3
4749,1813,97,3
4750,537,19,2
4751,888,89,2
4752,581,21,5
4753,70,82,1
4754,2489,38,3
4755,631,45,5
4756,2746,95,5
4757,632,92,2
4758,732,94,3
4759,1659,8,4
4760,750,80,3
4761,865,48,1
4762,1596,32,4
4763,1003,9,1
4764,2178,8,3
4765,1626,88,4
4766,1130,14,2
4767,26,63,3
4768,939,72,3
4769,500,84,5
4770,1327,20,1
4771,2704,10,2
4772,1579,23,4
4773,2708,8,5
4774,1175,85,4
4775,939,74,4
4776,2691,47,4
4777,260,41,3
4778,1951,6,3
4779,1305,33,5
4780,298,23,1
4781,1509,12,4
4782,2951,35,1
4783,318,73,3
4784,1352,55,3
4785,70,73,1
4786,2361,93,4
4787,2427,28,5
4788,1315,58,5
4789,2035,46,2
4790,247,62,1
4791,562,3,3
4792,692,56,2
4793,2731,2,1
4794,2551,84,4
4795,394,18,1
4796,614,40,1
4797,827,74,2
4798,2935,56,5
4799,1653,60,5
4800,2321,83,4
4801,99999,5,5
4802,2144,61,2
4803,304,22,4
4804,2010,62,2
4805,328,78,2
4806,541,57,4
4807,2765,98,1
4808,1886,44,5
4809,2173,69,5
4810,1947,84,5
4811,1722,46,2
4812,2611,27,5
4813,2861,89,3
4814,832,15,5
4815,376,81,4
4816,1347,40,2
4817,127,66,5
4818,2609,43,2
4819,956,16,2
4820,188,21,1
4821,2401,9,3
4822,97,100,3
4823,1992,49,3
4824,1159,73,4
4825,1164,62,1
4826,2913,7,1
4827,575,54,5
4828,1902,51,3
4829,1267,70,4
4830,2034,52,3
4831,2345,58,5
4832,1844,40,1
4833,1720,26,4
4834,1424,55,1
4835,1053,43,1
4836,95,53,2
4837,1446,41,2
4838,1927,26,1
4839,2412,95,4
4840,1116,73,4
4841,2526,24,4
4842,1808,11,1
4843,2601,73,3
4844,563,73,4
4845,913,42,2
4846,203,89,3
4847,2432,60,1
4848,735,48,3
4849,452,21,5
4850,660,60,4
4851,2763,27,4
4852,1228,31,1
4853,1287,79,3
4854,2149,80,5
4855,2335,98,3
4856,2506,51,3
4857,1154,53,4
4858,1016,39,3
4859,1073,38,2
4860,1260,91,3
4861,299,40,5
4862,497,51,5
4863,2472,76,2
4864,2489,32,3
4865,1130,75,4
4866,1168,29,5
4867,1105,53,3
4868,71,68,5
4869,702,19,2
4870,196,76,3
4871,2051,54,2
4872,2480,93,4
4873,2964,28,5
4874,2741,69,5
4875,2387,35,1
4876,1021,21,1
4877,33,98,5
4878,1825,17,1
4879,2832,23,1
4880,1961,98,1
4881,1962,42,3
4882,2125,45,2
4883,1176,81,4
4884,1518,44,4
4885,2399,17,2
4886,153,32,1
4887,176,39,3
4888,2322,56,3
4889,1563,9,2
4890,2964,79,2
4891,2321,7,1
4892,580,95,3
4893,437,18,1
4894,836,94,4
4895,1366,51,3
4896,2166,91,5
4897,99999,25,3
4898,2386,44,4
4899,10,72,4
4900,324,74,5
4901,895,9,3
4902,2892,47,5
4903,1223,25,3
4904,2850,42,4
4905,1589,29,1
4906,297,29,5
4907,2256,48,1
4908,839,38,2
4909,781,53,2
4910,2748,95,2
4911,138,32,2
4912,1270,59,3
4913,751,34,4
4914,852,84,1
4915,77,39,2
4916,2717,58,5
4917,1703,65,4
4918,2213,4,1
4919,2262,84,3
4920,2912,91,2
4921,2331,36,4
4922,2387,7,2
4923,2679,12,4
4924,1795,37,1
4925,1908,34,2
4926,154,39,2
4927,1305,8,2
4928,936,69,3
4929,193,21,2
4930,2291,79,3
4931,1730,51,3
4932,743,58,3
4933,2990,97,-2
4934,815,26,2
4935,2132,20,5
4936,958,2,2
4937,67,18,3
4938,1644,74,1
4939,883,27,1
4940,941,3,2
4941,809,33,4
4942,1919,57,1
4943,2836,16,4
4944,1869,47,1
4945,1793,55,2
4946,1960,79,5
4947,1423,97,3
4948,1021,96,1
4949,711,36,3
4950,863,8,1
4951,709,30,5
4952,2278,99,3
4953,1998,22,2
4954,119,28,3
4955,2936,17,1
4956,521,70,3
4957,1878,9,5
4958,68,12,4
4959,2940,21,2
4960,2712,17,3
4961,214,48,1
4962,1800,93,4
4963,1061,85,5
4964,1895,94,1
4965,1951,83,4
4966,1316,34,4
4967,434,80,5
4968,750,34,1
4969,1583,47,5
4970,932,69,4
4971,632,87,4
4972,2577,19,3
4973,2072,9,2
4974,638,41,5
4975,165,75,3
4976,1579,51,5
4977,1155,92,3
4978,2078,93,2
4979,1014,63,2
4980,2570,25,4
4981,2349,99,1
4982,764,13,2
4983,347,12,1
4984,489,68,4
4985,2104,6,2
4986,2855,45,5
4987,1704,96,5
4988,205,86,1
4989,1862,7,4
4990,1194,89,1
4991,2578,29,5
4992,619,46,1
4993,2408,80,5
4994,1032,89,3
4995,730,77,3
4996,449,64,1
4997,708,23,2
4998,2017,50,3
4999,1024,29,5
5000,1862,24,2
5001,88,47,3
5002,613,19,1
5003,1539,23,4
5004,2782,42,3
5005,2422,83,4
5006,788,25,1
5007,2836,70,2
5008,829,38,3
5009,1238,57,1
5010,1249,65,5
5011,2045,66,5
5012,2377,43,1
5013,1110,60,1
5014,681,2,3
5015,2515,88,4
5016,2079,88,3
5017,293,79,3
5018,777,88,4
5019,2036,33,5
5020,2876,24,4
5021,1750,82,2
5022,656,77,3
5023,1697,30,3
5024,758,58,4
5025,1943,41,2
5026,656,46,5
5027,630,3,4
5028,330,52,3
5029,2224,11,2
5030,2477,18,-2
5031,2680,48,5
5032,2971,21,2
5033,2427,37,1
5034,293,42,4
5035,895,6,2
5036,2423,41,3
5037,2724,90,5
5038,1648,30,4
5039,1001,60,2
5040,2646,53,2
5041,2550,93,3
5042,2721,98,2
5043,176,56,4
5044,312,43,3
5045,2554,66,1
5046,2648,86,5
5047,1392,13,2
5048,839,93,1
5049,914,84,5
5050,166,6,3
5051,2351,69,2
5052,2886,21,1
5053,2632,11,2
5054,622,13,2
5055,313,48,3
5056,2095,85,1
5057,2914,48,5
5058,630,56,5
5059,1709,69,4
5060,1645,39,1
5061,426,98,5
5062,450,68,3
5063,1074,72,5
5064,240,50,3
5065,1252,97,2
5066,2760,1,1
5067,1591,23,5
5068,2059,64,4
5069,2615,68,4
5070,1002,41,5
5071,1341,100,4
5072,2613,52,3
5073,1636,96,3
5074,487,77,4
5075,2967,17,2
5076,1214,85,2
5077,458,79,2
5078,2929,56,2
5079,734,10,2
5080,750,3,3
5081,2827,9,1
5082,1165,21,5
5083,1037,69,2
5084,462,37,4
5085,2094,73,1
5086,369,61,5
5087,1829,20,4
5088,2409,79,5
5089,2511,36,5
5090,2829,68,1
5091,2670,21,5
5092,2861,26,1
5093,2251,3,1
5094,899,56,4
5095,1679,3,2
5096,2893,1,1
5097,23,45,2
5098,661,70,3
5099,793,70,4
5100,773,13,1
5101,1318,81,1
5102,1338,23,3
5103,1001,68,2
5104,2253,91,1
5105,1456,71,2
5106,1712,79,2
5107,2704,100,5
5108,2505,8,1
5109,1848,51,5
5110,2857,56,2
5111,1874,97,4
5112,1000,30,2
5113,2277,27,5
5114,2497,50,2
5115,879,62,4
5116,342,65,3
5117,2601,15,5
5118,1649,23,4
5119,1864,14,2
5120,1778,71,3
5121,446,1,1
5122,778,20,5
5123,643,26,2
5124,2937,78,2
5125,407,87,5
5126,2082,94,2
5127,1431,24,4
5128,2458,94,1
5129,2165,62,3
5130,2901,98,1
5131,1664,62,4
5132,1580,13,1
5133,1731,97,3
5134,2384,22,1
5135,2601,69,5
5136,412,84,3
5137,1014,99,1
5138,2545,17,4
5139,2486,57,4
5140,479,59,5
5141,2846,15,3
5142,2431,54,5
5143,2185,83,2
5144,2217,89,3
5145,1434,85,4
5146,730,95,1
5147,2934,94,2
5148,2874,51,4
5149,1510,90,4
5150,2187,50,2
5151,2506,46,5
5152,386,18,3
5153,1836,27,3
5154,2527,65,5
5155,2317,21,3
5156,1336,29,5
5157,1118,86,4
5158,2574,82,1
5159,1821,95,3
5160,560,75,5
5161,93,57,3
5162,2570,61,2
5163,2529,53,4
5164,2418,39,1
5165,1794,74,5
5166,1624,63,1
5167,2304,1,5
5168,2439,59,3
5169,2810,88,4
5170,1045,72,3
5171,2809,80,5
5172,1165,52,3
5173,309,66,2
5174,2492,65,3
5175,461,53,4
5176,994,37,4
5177,2126,81,3
5178,845,52,5
5179,2198,69,1
5180,1560,38,5
5181,2187,4,3
5182,1188,41,1
5183,2478,22,5
5184,1616,2,3
5185,701,16,1
5186,672,52,2
5187,1879,6,4
5188,1640,38,5
5189,2466,8,1
5190,2230,23,3
5191,2190,33,3
5192,2131,14,2
5193,3,72,5
5194,2348,72,2
5195,2727,6,3
5196,1977,40,5
5197,2258,31,5
5198,2438,95,4
5199,1073,96,1
5200,2267,45,4
5201,969,2,2
5202,1832,48,1
5203,194,1,2
5204,189,87,3
5205,2950,50,4
5206,418,76,5
5207,1458,83,2
5208,71,46,4
5209,1200,13,5
5210,1070,99,5
5211,785,57,5
5212,2724,38,4
5213,1839,73,1
5214,2059,98,4
5215,2954,3,1
5216,2175,61,2
5217,1698,83,1
5218,128,15,2
5219,1752,48,1
5220,195,30,3
5221,1211,39,3
5222,539,77,5
5223,178,51,4
5224,1124,86,3
5225,1729,72,4
5226,1533,22,3
5227,159,49,2
5228,517,15,3
5229,1410,79,5
5230,1787,62,2
5231,1292,55,2
5232,755,24,1
5233,2495,2,3
5234,967,28,3
5235,1801,4,3
5236,2044,40,4
5237,1593,39,5
5238,1182,88,3
5239,1526,77,2
5240,2461,56,3
5241,700,13,2
5242,2189,29,3
5243,26,63,1
5244,562,37,3
5245,2985,45,2
5246,417,22,5
5247,231,1,2
5248,1616,17,2
5249,375,9,4
5250,971,100,2
5251,2595,60,4
5252,644,55,3
5253,2196,83,5
5254,2997,32,5
5255,1420,72,3
5256,2918,87,3
5257,2270,42,2
5258,742,75,3
5259,698,88,3
5260,574,92,3
5261,416,52,1
5262,2058,42,4
5263,1509,79,1
5264,1838,9,1
5265,1377,7,5
5266,2609,7,3
5267,1264,77,1
5268,1059,58,4
5269,1259,35,4
5270,944,98,3
5271,2616,28,3
5272,579,39,4
5273,2167,94,3
5274,460,60,1
5275,1460,75,3
5276,2877,74,4
5277,817,34,3
5278,2471,27,1
5279,1366,30,4
5280,2092,69,1
5281,911,25,1
5282,2171,28,4
5283,341,9,2
5284,982,83,5
5285,2462,24,4
5286,154,66,4
5287,2073,69,2
5288,2281,9,3
5289,714,62,5
5290,1947,26,1
5291,1169,72,4
5292,754,41,1
5293,1284,24,1
5294,1824,89,3
5295,1674,42,2
5296,1342,94,2
5297,1977,66,1
5298,416,66,5
5299,440,46,4
5300,2809,62,2
5301,1199,36,4
5302,2034,12,4
5303,1814,96,4
5304,666,76,4
5305,2412,9,3
5306,920,27,4
5307,560,76,5
5308,2358,33,4
5309,2577,56,3
5310,1399,7,5
5311,2407,74,5
5312,119,89,1
5313,460,7,5
5314,2440,71,3
5315,1965,30,5
5316,70,69,2
5317,2801,91,3
5318,671,13,1
5319,2214,77,4
5320,2718,67,3
5321,1178,22,3
5322,1597,36,5
5323,2117,39,5
5324,2745,79,4
5325,2388,48,4
5326,700,72,3
5327,2009,43,5
5328,1428,97,5
5329,518,67,1
5330,2427,7,2
5331,588,10,4
5332,2392,60,5
5333,2496,85,1
5334,564,39,5
5335,2214,25,5
5336,1851,11,4
5337,59,43,5
5338,2168,39,3
5339,1347,13,3
5340,845,55,4
5341,655,67,4
5342,2144,14,1
5343,747,93,2
5344,2615,4,2
5345,2164,65,3
5346,1780,69,1
5347,336,74,2
5348,2498,63,5
5349,327,36,3
5350,2362,2,1
5351,2529,85,5
5352,2582,22,1
5353,1824,60,5
5354,193,48,3
5355,606,72,4
5356,1733,75,2
5357,906,48,1
5358,2573,85,3
5359,2067,69,1
5360,2957,60,1
5361,2740,41,2
5362,519,87,4
5363,82,96,1
5364,500,74,2
5365,2395,11,1
5366,1019,69,2
5367,2350,61,3
5368,551,83,3
5369,1432,16,2
5370,2964,55,1
5371,2351,8,5
5372,1344,69,1
5373,2058,92,1
5374,175,37,3
5375,250,18,3
5376,870,92,4
5377,847,52,1
5378,1406,90,5
5379,2033,27,4
5380,1647,18,4
5381,324,28,3
5382,2088,93,5
5383,1643,73,2
5384,857,46,2
5385,2535,8,1
5386,2567,43,5
5387,1318,97,4
5388,371,47,3
5389,1845,86,2
5390,353,84,3
5391,1581,49,2
5392,2396,63,5
5393,762,46,3
5394,474,13,4
5395,1189,32,4
5396,2781,79,1
5397,2704,18,5
5398,983,61,4
5399,745,59,1
5400,649,70,5
5401,1728,99,4
5402,1679,1,3
5403,1022,38,2
5404,2135,11,4
5405,1045,33,1
5406,2887,88,4
5407,314,5,1
5408,2554,90,4
5409,1325,82,2
5410,1372,69,3
5411,1678,34,1
5412,1530,16,1
5413,774,86,5
5414,2240,1,2
5415,2009,28,1
5416,1082,19,4
5417,1720,27,4
5418,551,66,1
5419,1079,82,3
5420,2771,35,4
5421,476,68,5
5422,942,76,3
5423,866,3,5
5424,1687,74,1
5425,1714,64,4
5426,1066,89,5
5427,2567,89,1
5428,2334,23,2
5429,2072,69,3
5430,2514,66,4
5431,1105,41,3
5432,459,91,2
5433,1347,69,4
5434,557,63,1
5435,1858,35,2
5436,88,83,4
5437,2265,72,1
5438,433,97,4
5439,1110,100,1
5440,832,40,2
5441,2420,65,5
5442,267,65,4
5443,842,71,4
5444,1816,84,3
5445,2098,29,2
5446,879,52,3
5447,1946,58,1
5448,1029,13,2
5449,2939,2,5
5450,52,80,1
5451,1430,25,5
5452,2609,54,1
5453,764,70,2
5454,1622,18,3
5455,1084,22,1
5456,1074,9,2
5457,953,11,5
5458,143,93,3
5459,1845,60,2
5460,30,35,3
5461,272,3,1
5462,2898,89,4
5463,2825,76,3
5464,409,73,2
5465,654,35,3
5466,984,71,1
5467,244,80,4
5468,2927,79,3
5469,405,82,2
5470,591,97,3
5471,2229,60,1
5472,2406,94,5
5473,1945,20,4
5474,1048,74,4
5475,839,24,2
5476,1529,11,4
5477,1223,19,2
5478,1187,2,3
5479,2843,83,2
5480,707,54,1
5481,442,69,5
5482,212,5,2
5483,1252,49,5
5484,1768,13,4
5485,882,7,4
5486,50,20,5
5487,1636,58,2
5488,230,20,1
5489,131,77,3
5490,969,51,4
5491,2956,18,1
5492,2340,47,2
5493,1677,70,5
5494,128,2,3
5495,1905,61,5
5496,1283,4,1
5497,393,64,2
5498,560,43,5
5499,51,4,4
5500,886,79,4
5501,367,25,1
5502,2681,58,2
5503,657,12,1
5504,837,70,4
5505,2320,6,5
5506,1936,10,4
5507,2031,19,2
5508,492,4,3
5509,1296,91,3
5510,1670,15,-2
5511,455,73,2
5512,2242,9,4
5513,26,59,3
5514,1255,32,4
5515,221,19,2
5516,1236,38,2
5517,753,47,2
5518,381,83,4
5519,64,19,3
5520,742,28,5
5521,1106,97,1
5522,582,94,1
5523,2390,35,3
5524,1828,61,2
5525,1540,79,1
5526,853,87,2
5527,1724,83,3
5528,1294,13,2
5529,535,61,4
5530,324,84,4
5531,2469,39,5
5532,99,87,2
5533,1108,45,3
5534,2394,70,3
5535,459,49,1
5536,539,14,1
5537,2356,86,1
5538,1310,69,5
5539,373,22,4
5540,2214,52,3
5541,2485,69,4
5542,1046,62,5
5543,1753,66,4
5544,520,28,4
5545,1554,8,1
5546,2049,68,3
5547,1278,59,3
5548,97,66,2
5549,1796,85,5
5550,363,73,1
5551,2343,5,4
5552,1195,80,5
5553,536,11,4
5554,1232,6,1
5555,1654,74,5
5556,826,51,5
5557,2992,81,2
5558,809,42,2
5559,1142,70,3
5560,2089,56,3
5561,1840,6,5
5562,647,16,2
5563,2352,68,4
5564,1305,36,4
5565,768,19,1
5566,689,9,2
5567,817,96,4
5568,2812,96,2
5569,60,46,3
5570,7,27,2
5571,9,8,1
5572,99999,71,5
5573,1544,32,3
5574,2926,52,4
5575,981,76,1
5576,2508,1,1
5577,2115,67,5
5578,2328,12,1
5579,1033,16,4
5580,11,3,5
5581,379,50,5
5582,2572,20,2
5583,569,88,4
5584,826,59,5
5585,2758,69,5
5586,2977,59,5
5587,184,50,1
5588,2220,94,3
5589,1230,70,1
5590,2244,55,4
5591,1057,50,2
5592,167,7,1
5593,2445,76,5
5594,1136,88,2
5595,1021,56,1
5596,397,93,2
5597,1826,11,1
5598,2144,11,3
5599,379,85,5
5600,2275,83,3
5601,2844,34,3
5602,2054,19,5
5603,1266,20,1
5604,775,82,3
5605,2723,2,1
5606,1487,27,3
5607,980,36,4
5608,1684,4,4
5609,1318,49,5
5610,2488,77,3
5611,1161,75,3
5612,1657,56,4
5613,608,92,1
5614,392,8,5
5615,566,35,1
5616,571,91,5
5617,376,89,5
5618,624,18,2
5619,2103,58,5
5620,1184,1,2
5621,1602,19,1
5622,2175,45,5
5623,287,64,3
5624,2822,42,2
5625,1916,30,3
5626,2610,25,4
5627,1277,21,2
5628,1411,59,1
5629,35,38,1
5630,654,80,1
5631,2294,18,5
5632,2873,43,1
5633,2249,15,4
5634,285,81,2
5635,2587,42,3
5636,2313,3,3
5637,2727,51,1
5638,130,8,4
5639,2465,23,2
5640,227,34,4
5641,1673,4,1
5642,350,17,5
5643,993,67,2
5644,1878,12,1
5645,368,93,2
5646,822,17,5
5647,2569,55,-2
5648,1438,12,2
5649,121,84,3
5650,2181,92,3
5651,48,64,4
5652,1783,97,3
5653,920,99,3
5654,1279,49,1
5655,1252,84,2
5656,592,57,4
5657,897,82,3
5658,1569,4,1
5659,2548,12,3
5660,970,1,3
5661,2045,93,2
5662,2998,9999,4
5663,610,34,2
5664,1433,72,4
5665,341,63,4
5666,2191,22,2
5667,1302,97,1
5668,2783,17,4
5669,2737,24,4
5670,1856,1,5
5671,1606,54,4
5672,1439,90,4
5673,626,17,3
5674,314,80,4
5675,1675,70,4
5676,2092,35,5
5677,1202,61,4
5678,330,85,2
5679,2369,8,2
5680,1482,2,1
5681,1691,14,5
5682,1243,65,5
5683,1980,39,2
5684,515,31,3
5685,1114,27,3
5686,220,40,4
5687,1550,71,2
5688,453,20,1
5689,1378,82,4
5690,1036,78,3
5691,671,46,3
5692,2355,23,1
5693,1638,85,3
5694,1160,83,1
5695,507,13,5
5696,2020,100,2
5697,2240,71,1
5698,2176,19,4
5699,1021,9999,4
5700,957,40,2
5701,1382,87,5
5702,1178,65,5
5703,733,93,1
5704,2164,67,3
5705,2404,54,5
5706,96,52,4
5707,1064,100,1
5708,1423,13,1
5709,180,24,1
5710,660,48,3
5711,804,85,3
5712,337,93,2
5713,1013,4,1
5714,2901,52,1
5715,1274,79,5
5716,1737,1,2
5717,2035,19,1
5718,2923,94,5
5719,1578,7,1
5720,830,21,1
5721,2863,26,1
5722,2436,58,5
5723,2426,80,5
5724,203,11,1
5725,1131,5,1
5726,860,39,4
5727,479,31,1
5728,2826,64,1
5729,2416,60,5
5730,1700,6,1
5731,2582,97,4
5732,638,98,3
5733,2801,92,5
5734,209,93,5
5735,1059,13,5
5736,2655,37,4
5737,2146,43,3
5738,39,81,1
5739,316,27,4
5740,1396,29,3
5741,2172,22,1
5742,93,61,2
5743,2287,68,4
5744,2141,96,1
5745,1932,18,4
5746,2453,98,1
5747,2929,30,4
5748,459,54,1
5749,1748,4,5
5750,2828,66,1
5751,2522,61,2
5752,532,26,5
5753,2409,82,4
5754,1030,62,4
5755,495,69,2
5756,1988,44,2
5757,166,58,4
5758,2293,14,1
5759,746,37,5
5760,62,87,5
5761,1501,46,4
5762,2051,5,1
5763,696,84,3
5764,2741,38,2
5765,553,28,4
5766,763,21,1
5767,1601,75,1
5768,1575,78,4
5769,2259,46,4
5770,1064,51,4
5771,82,50,4
5772,2795,88,3
5773,272,56,5
5774,2827,16,2
5775,2368,47,2
5776,367,42,1
5777,473,53,3
5778,595,50,1
5779,19,62,1
5780,892,26,3
5781,191,84,5
5782,1057,21,3
5783,868,90,1
5784,2540,69,2
5785,2368,18,3
5786,2220,38,5
5787,271,29,1
5788,42,39,1
5789,1742,77,1
5790,64,41,2
5791,192,19,1
5792,1509,10,4
5793,1951,93,3
5794,2926,71,4
5795,2861,38,4
5796,2921,32,2
5797,2736,79,3
5798,954,40,5
5799,372,12,1
5800,1335,3,1
5801,1132,64,4
5802,1064,99,2
5803,2010,65,5
5804,1739,16,3
5805,1936,32,5
5806,1381,42,1
5807,561,70,1
5808,1840,64,3
5809,404,18,2
5810,2426,48,5
5811,2039,65,1
5812,1399,47,3
5813,634,49,1
5814,2751,77,4
5815,659,30,4
5816,78,20,3
5817,1199,56,3
5818,1148,55,4
5819,1920,19,1
5820,1467,9,4
5821,417,4,4
5822,834,8,5
5823,1900,16,3
5824,1574,34,4
5825,2178,83,2
5826,1971,86,1
5827,887,13,4
5828,1303,40,2
5829,2172,3,2
5830,1812,38,1
5831,1236,65,3
5832,2891,59,2
5833,1571,7,2
5834,2305,23,3
5835,1064,99,4
5836,2807,68,4
5837,605,58,2
5838,2274,67,3
5839,188,58,4
5840,1756,33,2
5841,43,58,4
5842,2799,27,2
5843,1959,9,2
5844,1386,27,5
5845,1643,61,4
5846,2833,18,3
5847,2473,17,2
5848,2167,56,5
5849,1947,78,1
5850,1665,86,1
5851,1079,67,5
5852,1612,76,2
5853,723,8,3
5854,1518,100,2
5855,1064,1,3
5856,105,88,5
5857,2474,99,2
5858,1943,26,5
5859,1713,96,1
5860,1341,77,4
5861,1758,33,1
5862,1288,25,3
5863,1686,58,1
5864,1941,65,5
5865,1898,64,3
5866,1411,33,2
5867,1788,10,5
5868,2886,4,2
5869,2159,34,2
5870,742,62,2
5871,1649,96,2
5872,1866,94,2
5873,739,8,2
5874,719,83,2
5875,1975,14,1
5876,308,60,3
5877,2668,63,4
5878,2486,16,4
5879,437,55,2
5880,235,100,3
5881,646,79,5
5882,1524,15,3
5883,1099,71,4
5884,2364,71,2
5885,133,48,2
5886,425,55,5
5887,33,27,5
5888,734,24,1
5889,739,96,4
5890,2330,71,1
5891,392,35,2
